collection_size;result_size;query
100;3;pets 'age' > 1.9999 .pets_child 'age' > 12.9999 .pets_grand_child 'age' > 8.9999 .users_owns_pets_grand_child users 'since' > 2.9999   .children 'age' > 61.9999 .grand_children 'age' > 31.9999 , limit: null
100;10;pets 'age' > 3.9999 .users_owns_pets users  'age' > 15.9999  .children 'age' > 32.9999 .grand_children 'age' > 62.9999 .grand2_children 'age' > 32.9999 , limit: null
100;1;pets 'age' > 7.9999 .pets_child 'age' > 16.9999 .users_owns_pets_child users  'age' > 28.9999  .children 'age' > 0.9999 .grand_children 'age' > 43.9999 .grand2_children 'age' > 55.9999 , limit: null
100;1;pets 'age' > 18.0 .pets_child 'age' > 11.9999 .pets_grand_child 'age' > 12.9999 .users_owns_pets_grand_child users  'age' > 10.9999  .children 'age' > 26.9999 .grand_children 'age' > 79.9999 .grand2_children 'age' > 76.9999 , limit: null
100;4;pets 'age' > 4.9999 .users_owns_pets users 'since' > 6.9999   .children 'age' > 48.9999 .grand_children 'age' > 41.9999 .grand2_children 'age' > 14.9999 .grand3_children 'age' > 59.9999 , limit: null
100;1;pets 'age' > 7.9999 .pets_child 'age' > 2.9999 .users_owns_pets_child users 'since' > -1.0E-4   .children 'age' > 23.9999 .grand_children 'age' > 25.9999 .grand2_children 'age' > 65.9999 .grand3_children 'age' > 70.9999 , limit: null
100;1;pets 'age' > 14.9999 .pets_child 'age' > 16.9999 .pets_grand_child 'age' > 8.9999 .users_owns_pets_grand_child users  'age' > 13.9999  .children 'age' > 19.9999 .grand_children 'age' > 29.9999 .grand2_children 'age' > 93.0 .grand3_children 'age' > 62.9999 , limit: null
100;1;pets 'age' > 10.9999 .users_owns_pets users  'age' > 41.9999  .children 'age' > 45.9999 .grand_children 'age' > 82.9999 .grand2_children 'age' > 76.9999 .grand3_children 'age' > 62.9999 .grand4_children 'age' > 54.9999 , limit: null
100;1;pets 'age' > 16.9999 .pets_child 'age' > -1.0E-4 .users_owns_pets_child users 'since' > 11.9999   .children 'age' > 43.9999 .grand_children 'age' > 85.9999 .grand2_children 'age' > 36.9999 .grand3_children 'age' > 22.9999 .grand4_children 'age' > 25.9999 , limit: null
100;1;pets 'age' > 11.9999 .pets_child 'age' > 10.9999 .pets_grand_child 'age' > 8.9999 .users_owns_pets_grand_child users 'since' > 10.9999   .children 'age' > 47.9999 .grand_children 'age' > 92.0 .grand2_children 'age' > 30.9999 .grand3_children 'age' > 65.9999 .grand4_children 'age' > 89.0 , limit: null
100;3;pets 'age' > 0.9999 .users_owns_pets users  'age' > -1.0E-4  .children 'age' > 64.9999 .grand_children 'age' > 24.9999 .grand2_children 'age' > 11.9999 .grand3_children 'age' > 17.9999 .grand4_children 'age' > 72.9999 .grand5_children 'age' > 20.9999 , limit: null
100;1;pets 'age' > 11.9999 .pets_child 'age' > 3.9999 .users_owns_pets_child users  'age' > 25.9999  .children 'age' > 45.9999 .grand_children 'age' > 50.9999 .grand2_children 'age' > 66.9999 .grand3_children 'age' > 56.9999 .grand4_children 'age' > 80.9999 .grand5_children 'age' > 76.9999 , limit: null
100;1;pets 'age' > 8.9999 .pets_child 'age' > 9.9999 .pets_grand_child 'age' > 16.9999 .users_owns_pets_grand_child users  'age' > 25.9999  .children 'age' > 45.9999 .grand_children 'age' > 50.9999 .grand2_children 'age' > 66.9999 .grand3_children 'age' > 56.9999 .grand4_children 'age' > 80.9999 .grand5_children 'age' > 76.9999 , limit: null
100;25;users 'age' > 24.9999 .users_owns_pets pets 'since' > 12.9999   .children_owns_pets children 'since' > 0.9999   , limit: null
100;68;users 'age' > 0.9999 .users_owns_pets pets  'age' > -1.0E-4  .children_owns_pets children 'since' > 5.9999   , limit: null
100;1;users 'age' > 67.9999 .users_owns_pets pets  'age' > 16.9999  .children_owns_pets children  'age' > 6.9999  .grand_children 'age' > 78.9999 , limit: null
100;3;users 'age' > 7.9999 .users_owns_pets pets 'since' > 17.9999   .children_owns_pets children 'since' > 4.9999   .grand_children 'age' > 23.9999 .grand2_children 'age' > 11.9999 , limit: null
100;5;users 'age' > 24.9999 .users_owns_pets pets  'age' > 6.9999  .children_owns_pets children 'since' > 0.9999   .grand_children 'age' > 23.9999 .grand2_children 'age' > 65.9999 .grand3_children 'age' > 63.9999 , limit: null
100;1;users 'age' > 1.9999 .users_owns_pets pets 'since' > 16.9999   .children_owns_pets children 'since' > 18.9999   .grand_children 'age' > 17.9999 .grand2_children 'age' > 44.9999 .grand3_children 'age' > 79.9999 .grand4_children 'age' > 1.9999 , limit: null
100;1;users 'age' > 91.9999 .users_owns_pets pets 'since' > 13.9999   .children_owns_pets children  'age' > 7.9999  .grand_children 'age' > 59.9999 .grand2_children 'age' > 20.9999 .grand3_children 'age' > 4.9999 .grand4_children 'age' > 23.9999 .grand5_children 'age' > 1.9999 , limit: null
100;12;users 'age' > 7.9999 .users_owns_pets pets  'age' > 7.9999  .pets_child 'age' > 2.9999 .children_owns_pets_child children 'since' > 12.9999   , limit: null
100;23;users 'age' > 36.9999 .users_owns_pets pets  'age' > 4.9999  .pets_child 'age' > -1.0E-4 .children_owns_pets_child children 'since' > 9.9999   , limit: null
100;1;users 'age' > 72.9999 .users_owns_pets pets  'age' > 17.9999  .pets_child 'age' > 12.9999 .children_owns_pets_child children  'age' > 84.9999  .grand_children 'age' > 14.9999 , limit: null
100;1;users 'age' > 85.9999 .users_owns_pets pets  'age' > 11.9999  .pets_child 'age' > 3.9999 .children_owns_pets_child children  'age' > 19.9999  .grand_children 'age' > 59.9999 .grand2_children 'age' > 86.9999 , limit: null
100;1;users 'age' > 75.9999 .users_owns_pets pets 'since' > 7.9999   .pets_child 'age' > 15.9999 .children_owns_pets_child children 'since' > 4.9999   .grand_children 'age' > 33.9999 .grand2_children 'age' > 93.0 .grand3_children 'age' > 61.9999 , limit: null
100;1;users 'age' > 49.9999 .users_owns_pets pets  'age' > 16.9999  .pets_child 'age' > -1.0E-4 .children_owns_pets_child children  'age' > 74.9999  .grand_children 'age' > 71.9999 .grand2_children 'age' > 24.9999 .grand3_children 'age' > 39.9999 .grand4_children 'age' > 51.9999 , limit: null
100;1;users 'age' > 49.9999 .users_owns_pets pets 'since' > 5.9999   .pets_child 'age' > 0.9999 .children_owns_pets_child children  'age' > 7.9999  .grand_children 'age' > 90.9999 .grand2_children 'age' > 82.9999 .grand3_children 'age' > 71.9999 .grand4_children 'age' > 59.9999 .grand5_children 'age' > 16.9999 , limit: null
100;8;users 'age' > 7.9999 .users_owns_pets pets 'since' > 7.9999   .pets_child 'age' > 0.9999 .pets_grand_child 'age' > 10.9999 .children_owns_pets_grand_child children  'age' > 69.9999  , limit: null
100;11;users 'age' > 25.9999 .users_owns_pets pets 'since' > 4.9999   .pets_child 'age' > 9.9999 .pets_grand_child 'age' > 5.9999 .children_owns_pets_grand_child children 'since' > 3.9999   , limit: null
100;1;users 'age' > 51.9999 .users_owns_pets pets  'age' > 5.9999  .pets_child 'age' > 5.9999 .pets_grand_child 'age' > 18.0 .children_owns_pets_grand_child children  'age' > 61.9999  .grand_children 'age' > 23.9999 , limit: null
100;1;users 'age' > 72.9999 .users_owns_pets pets  'age' > 17.9999  .pets_child 'age' > 12.9999 .pets_grand_child 'age' > 7.9999 .children_owns_pets_grand_child children 'since' > 11.9999   .grand_children 'age' > 76.9999 .grand2_children 'age' > 50.9999 , limit: null
100;1;users 'age' > 13.9999 .users_owns_pets pets 'since' > 14.9999   .pets_child 'age' > 7.9999 .pets_grand_child 'age' > 10.9999 .children_owns_pets_grand_child children 'since' > 10.9999   .grand_children 'age' > 84.9999 .grand2_children 'age' > 73.9999 .grand3_children 'age' > 17.9999 , limit: null
100;1;users 'age' > 23.9999 .users_owns_pets pets 'since' > 6.9999   .pets_child 'age' > 8.9999 .pets_grand_child 'age' > 1.9999 .children_owns_pets_grand_child children  'age' > 89.9999  .grand_children 'age' > 74.9999 .grand2_children 'age' > 10.9999 .grand3_children 'age' > 14.9999 .grand4_children 'age' > 89.0 , limit: null
100;1;users 'age' > 3.9999 .users_owns_pets pets 'since' > 2.9999   .pets_child 'age' > 6.9999 .pets_grand_child 'age' > 16.9999 .children_owns_pets_grand_child children  'age' > 84.9999  .grand_children 'age' > 14.9999 .grand2_children 'age' > 19.9999 .grand3_children 'age' > 74.9999 .grand4_children 'age' > 72.9999 .grand5_children 'age' > 53.9999 , limit: null
100;3;users 'age' > 93.9999 .children 'age' > 62.9999 .children_owns_pets pets 'since' > 2.9999   .grand_children_owns_pets grand_children 'since' > 1.9999   , limit: null
100;4;users 'age' > 50.9999 .children 'age' > 16.9999 .children_owns_pets pets  'age' > 0.9999  .grand_children_owns_pets grand_children 'since' > 15.9999   , limit: null
100;4;users 'age' > 29.9999 .children 'age' > 13.9999 .children_owns_pets pets 'since' > 0.9999   .grand_children_owns_pets grand_children 'since' > 18.9999   , limit: null
100;2;users 'age' > 48.9999 .children 'age' > 90.9999 .children_owns_pets pets  'age' > 6.9999  .grand_children_owns_pets grand_children  'age' > 19.9999  .grand2_children 'age' > 8.9999 , limit: null
100;3;users 'age' > 13.9999 .children 'age' > 28.9999 .children_owns_pets pets 'since' > 13.9999   .grand_children_owns_pets grand_children  'age' > 14.9999  .grand2_children 'age' > 49.9999 .grand3_children 'age' > 58.9999 , limit: null
100;1;users 'age' > 9.9999 .children 'age' > 12.9999 .children_owns_pets pets 'since' > 6.9999   .grand_children_owns_pets grand_children 'since' > 12.9999   .grand2_children 'age' > 60.9999 .grand3_children 'age' > 32.9999 .grand4_children 'age' > 82.9999 , limit: null
100;9;users 'age' > 23.9999 .children 'age' > 7.9999 .children_owns_pets pets  'age' > 7.9999  .pets_child 'age' > 12.9999 .grand_children_owns_pets_child grand_children  'age' > 2.9999  , limit: null
100;3;users 'age' > -1.0E-4 .children 'age' > 41.9999 .children_owns_pets pets  'age' > 0.9999  .pets_child 'age' > 11.9999 .grand_children_owns_pets_child grand_children 'since' > 12.9999   , limit: null
100;1;users 'age' > 72.9999 .children 'age' > 69.9999 .children_owns_pets pets  'age' > 15.9999  .pets_child 'age' > 7.9999 .grand_children_owns_pets_child grand_children  'age' > 78.9999  , limit: null
100;2;users 'age' > 40.9999 .children 'age' > 36.9999 .children_owns_pets pets  'age' > 14.9999  .pets_child 'age' > 6.9999 .grand_children_owns_pets_child grand_children 'since' > 7.9999   .grand2_children 'age' > 73.9999 , limit: null
100;1;users 'age' > 69.9999 .children 'age' > 30.9999 .children_owns_pets pets 'since' > 3.9999   .pets_child 'age' > 16.9999 .grand_children_owns_pets_child grand_children 'since' > 1.9999   .grand2_children 'age' > 92.9999 .grand3_children 'age' > 60.9999 , limit: null
100;1;users 'age' > 48.9999 .children 'age' > 66.9999 .children_owns_pets pets  'age' > 11.9999  .pets_child 'age' > 10.9999 .grand_children_owns_pets_child grand_children  'age' > 11.9999  .grand2_children 'age' > -1.0E-4 .grand3_children 'age' > 71.9999 .grand4_children 'age' > 8.9999 , limit: null
100;2;users 'age' > 23.9999 .children 'age' > 5.9999 .children_owns_pets pets 'since' > 14.9999   .pets_child 'age' > 0.9999 .pets_grand_child 'age' > 18.0 .grand_children_owns_pets_grand_child grand_children 'since' > 5.9999   , limit: null
100;1;users 'age' > 61.9999 .children 'age' > 64.9999 .children_owns_pets pets 'since' > 15.9999   .pets_child 'age' > 3.9999 .pets_grand_child 'age' > 1.9999 .grand_children_owns_pets_grand_child grand_children  'age' > 48.9999  , limit: null
100;2;users 'age' > 82.9999 .children 'age' > 25.9999 .children_owns_pets pets  'age' > 5.9999  .pets_child 'age' > 10.9999 .pets_grand_child 'age' > 1.9999 .grand_children_owns_pets_grand_child grand_children  'age' > 80.9999  , limit: null
100;1;users 'age' > 1.9999 .children 'age' > 2.9999 .children_owns_pets pets 'since' > 0.9999   .pets_child 'age' > 17.0 .pets_grand_child 'age' > 16.9999 .grand_children_owns_pets_grand_child grand_children 'since' > 8.9999   .grand2_children 'age' > 65.9999 , limit: null
100;1;users 'age' > 15.9999 .children 'age' > 32.9999 .children_owns_pets pets 'since' > 0.9999   .pets_child 'age' > 15.9999 .pets_grand_child 'age' > 10.9999 .grand_children_owns_pets_grand_child grand_children 'since' > 15.9999   .grand2_children 'age' > 51.9999 .grand3_children 'age' > 1.9999 , limit: null
100;1;users 'age' > 20.9999 .children 'age' > 64.9999 .children_owns_pets pets  'age' > 12.9999  .pets_child 'age' > 0.9999 .pets_grand_child 'age' > 15.9999 .grand_children_owns_pets_grand_child grand_children  'age' > 59.9999  .grand2_children 'age' > 86.9999 .grand3_children 'age' > 51.9999 .grand4_children 'age' > 17.9999 , limit: null
100;28;users 'age' > 9.9999 .children 'age' > 12.9999 .grand_children 'age' > 32.9999 .grand_children_owns_pets pets 'since' > 2.9999   .grand2_children_owns_pets grand2_children  'age' > 16.9999  , limit: null
100;45;users 'age' > 9.9999 .children 'age' > 12.9999 .grand_children 'age' > 32.9999 .grand_children_owns_pets pets  'age' > 0.9999  .grand2_children_owns_pets grand2_children 'since' > -1.0E-4   , limit: null
100;3;users 'age' > 39.9999 .children 'age' > 87.9999 .grand_children 'age' > 58.9999 .grand_children_owns_pets pets 'since' > 3.9999   .grand2_children_owns_pets grand2_children  'age' > 33.9999  , limit: null
100;1;users 'age' > 82.9999 .children 'age' > 95.0 .grand_children 'age' > 5.9999 .grand_children_owns_pets pets  'age' > 14.9999  .grand2_children_owns_pets grand2_children  'age' > 19.9999  , limit: null
100;1;users 'age' > 82.9999 .children 'age' > 95.0 .grand_children 'age' > 5.9999 .grand_children_owns_pets pets 'since' > 12.9999   .grand2_children_owns_pets grand2_children  'age' > 19.9999  .grand3_children 'age' > 89.0 , limit: null
100;1;users 'age' > 7.9999 .children 'age' > 65.9999 .grand_children 'age' > 75.9999 .grand_children_owns_pets pets  'age' > 18.0  .pets_child 'age' > 11.9999 .grand2_children_owns_pets_child grand2_children 'since' > 11.9999   , limit: null
100;15;users 'age' > 5.9999 .children 'age' > 15.9999 .grand_children 'age' > 23.9999 .grand_children_owns_pets pets 'since' > 9.9999   .pets_child 'age' > 7.9999 .grand2_children_owns_pets_child grand2_children 'since' > 4.9999   , limit: null
100;6;users 'age' > 28.9999 .children 'age' > 0.9999 .grand_children 'age' > 43.9999 .grand_children_owns_pets pets  'age' > 5.9999  .pets_child 'age' > 11.9999 .grand2_children_owns_pets_child grand2_children 'since' > 1.9999   , limit: null
100;1;users 'age' > 41.9999 .children 'age' > 43.9999 .grand_children 'age' > 85.9999 .grand_children_owns_pets pets  'age' > 12.9999  .pets_child 'age' > 13.9999 .grand2_children_owns_pets_child grand2_children 'since' > 12.9999   , limit: null
100;2;users 'age' > 7.9999 .children 'age' > 90.9999 .grand_children 'age' > 50.9999 .grand_children_owns_pets pets 'since' > 3.9999   .pets_child 'age' > 10.9999 .grand2_children_owns_pets_child grand2_children  'age' > 73.9999  .grand3_children 'age' > -1.0E-4 , limit: null
100;1;users 'age' > 94.9999 .children 'age' > 35.9999 .grand_children 'age' > 82.9999 .grand_children_owns_pets pets  'age' > 17.9999  .pets_child 'age' > 3.9999 .pets_grand_child 'age' > 18.0 .grand2_children_owns_pets_grand_child grand2_children 'since' > 12.9999   , limit: null
100;1;users 'age' > 74.9999 .children 'age' > 20.9999 .grand_children 'age' > 10.9999 .grand_children_owns_pets pets  'age' > 17.9999  .pets_child 'age' > 3.9999 .pets_grand_child 'age' > 5.9999 .grand2_children_owns_pets_grand_child grand2_children  'age' > 83.9999  , limit: null
100;1;users 'age' > 37.9999 .children 'age' > 18.9999 .grand_children 'age' > 9.9999 .grand_children_owns_pets pets  'age' > 17.9999  .pets_child 'age' > 12.9999 .pets_grand_child 'age' > 7.9999 .grand2_children_owns_pets_grand_child grand2_children 'since' > 8.9999   , limit: null
100;10;users 'age' > 9.9999 .children 'age' > 12.9999 .grand_children 'age' > 32.9999 .grand_children_owns_pets pets  'age' > 0.9999  .pets_child 'age' > 1.9999 .pets_grand_child 'age' > 15.9999 .grand2_children_owns_pets_grand_child grand2_children 'since' > 11.9999   , limit: null
100;1;users 'age' > 85.9999 .children 'age' > 56.9999 .grand_children 'age' > 44.9999 .grand_children_owns_pets pets  'age' > 18.0  .pets_child 'age' > 8.9999 .pets_grand_child 'age' > 4.9999 .grand2_children_owns_pets_grand_child grand2_children 'since' > 7.9999   .grand3_children 'age' > 69.9999 , limit: null
100;1;users 'age' > 95.0 .children 'age' > 75.9999 .grand_children 'age' > 55.9999 .grand2_children 'age' > 72.9999 .grand2_children_owns_pets pets 'since' > 15.9999   .grand3_children_owns_pets grand3_children  'age' > 63.9999  , limit: null
100;4;users 'age' > 57.9999 .children 'age' > 45.9999 .grand_children 'age' > 23.9999 .grand2_children 'age' > 31.9999 .grand2_children_owns_pets pets 'since' > 7.9999   .grand3_children_owns_pets grand3_children  'age' > 70.9999  , limit: null
100;1;users 'age' > 41.9999 .children 'age' > 43.9999 .grand_children 'age' > 85.9999 .grand2_children 'age' > 36.9999 .grand2_children_owns_pets pets  'age' > 15.9999  .grand3_children_owns_pets grand3_children 'since' > 9.9999   , limit: null
100;1;users 'age' > 34.9999 .children 'age' > 66.9999 .grand_children 'age' > 26.9999 .grand2_children 'age' > 54.9999 .grand2_children_owns_pets pets  'age' > 6.9999  .grand3_children_owns_pets grand3_children  'age' > 73.9999  , limit: null
100;2;users 'age' > 20.9999 .children 'age' > 64.9999 .grand_children 'age' > 26.9999 .grand2_children 'age' > 5.9999 .grand2_children_owns_pets pets  'age' > 16.9999  .pets_child 'age' > 8.9999 .grand3_children_owns_pets_child grand3_children 'since' > 11.9999   , limit: null
100;1;users 'age' > 84.9999 .children 'age' > 30.9999 .grand_children 'age' > 71.9999 .grand2_children 'age' > 73.9999 .grand2_children_owns_pets pets  'age' > 17.9999  .pets_child 'age' > 3.9999 .grand3_children_owns_pets_child grand3_children  'age' > 49.9999  , limit: null
100;1;users 'age' > 62.9999 .children 'age' > 47.9999 .grand_children 'age' > 92.0 .grand2_children 'age' > 30.9999 .grand2_children_owns_pets pets 'since' > 9.9999   .pets_child 'age' > 15.9999 .grand3_children_owns_pets_child grand3_children 'since' > 9.9999   , limit: null
100;1;users 'age' > 7.9999 .children 'age' > 65.9999 .grand_children 'age' > 75.9999 .grand2_children 'age' > 16.9999 .grand2_children_owns_pets pets  'age' > 5.9999  .pets_child 'age' > 3.9999 .grand3_children_owns_pets_child grand3_children  'age' > 74.9999  , limit: null
100;1;users 'age' > 45.9999 .children 'age' > 90.9999 .grand_children 'age' > 53.9999 .grand2_children 'age' > 50.9999 .grand2_children_owns_pets pets 'since' > 17.9999   .pets_child 'age' > 12.9999 .pets_grand_child 'age' > 3.9999 .grand3_children_owns_pets_grand_child grand3_children 'since' > 14.9999   , limit: null
100;12;users 'age' > 18.9999 .children 'age' > 35.9999 .grand_children 'age' > 55.9999 .grand2_children 'age' > 3.9999 .grand2_children_owns_pets pets 'since' > 0.9999   .pets_child 'age' > 0.9999 .pets_grand_child 'age' > 8.9999 .grand3_children_owns_pets_grand_child grand3_children 'since' > 0.9999   , limit: null
100;1;users 'age' > 47.9999 .children 'age' > 23.9999 .grand_children 'age' > 25.9999 .grand2_children 'age' > 65.9999 .grand2_children_owns_pets pets 'since' > 15.9999   .pets_child 'age' > -1.0E-4 .pets_grand_child 'age' > 17.9999 .grand3_children_owns_pets_grand_child grand3_children 'since' > 11.9999   , limit: null
100;1;users 'age' > 42.9999 .children 'age' > 55.9999 .grand_children 'age' > 69.9999 .grand2_children 'age' > 82.9999 .grand2_children_owns_pets pets  'age' > 5.9999  .pets_child 'age' > 7.9999 .pets_grand_child 'age' > 15.9999 .grand3_children_owns_pets_grand_child grand3_children 'since' > 10.9999   , limit: null
100;6;users 'age' > 13.9999 .children 'age' > 28.9999 .grand_children 'age' > 54.9999 .grand2_children 'age' > 38.9999 .grand3_children 'age' > 37.9999 .grand3_children_owns_pets pets  'age' > 2.9999  .grand4_children_owns_pets grand4_children  'age' > 1.9999  , limit: null
100;1;users 'age' > 41.9999 .children 'age' > 95.0 .grand_children 'age' > 39.9999 .grand2_children 'age' > 60.9999 .grand3_children 'age' > 75.9999 .grand3_children_owns_pets pets  'age' > 16.9999  .grand4_children_owns_pets grand4_children 'since' > 9.9999   , limit: null
100;1;users 'age' > 45.9999 .children 'age' > 90.9999 .grand_children 'age' > 53.9999 .grand2_children 'age' > 50.9999 .grand3_children 'age' > 61.9999 .grand3_children_owns_pets pets 'since' > 11.9999   .grand4_children_owns_pets grand4_children 'since' > 14.9999   , limit: null
100;1;users 'age' > 95.0 .children 'age' > 67.9999 .grand_children 'age' > 87.9999 .grand2_children 'age' > 16.9999 .grand3_children 'age' > 55.9999 .grand3_children_owns_pets pets 'since' > 3.9999   .pets_child 'age' > 11.9999 .grand4_children_owns_pets_child grand4_children  'age' > 8.9999  , limit: null
100;1;users 'age' > 24.9999 .children 'age' > 55.9999 .grand_children 'age' > 92.0 .grand2_children 'age' > 40.9999 .grand3_children 'age' > 59.9999 .grand3_children_owns_pets pets 'since' > 2.9999   .pets_child 'age' > 2.9999 .grand4_children_owns_pets_child grand4_children 'since' > 14.9999   , limit: null
100;1;users 'age' > 39.9999 .children 'age' > 87.9999 .grand_children 'age' > 58.9999 .grand2_children 'age' > 89.9999 .grand3_children 'age' > 55.9999 .grand3_children_owns_pets pets 'since' > 2.9999   .pets_child 'age' > 16.9999 .grand4_children_owns_pets_child grand4_children  'age' > 15.9999  , limit: null
100;1;users 'age' > 94.9999 .children 'age' > 35.9999 .grand_children 'age' > 82.9999 .grand2_children 'age' > 11.9999 .grand3_children 'age' > 2.9999 .grand3_children_owns_pets pets  'age' > 2.9999  .pets_child 'age' > 7.9999 .pets_grand_child 'age' > 9.9999 .grand4_children_owns_pets_grand_child grand4_children  'age' > 46.9999  , limit: null
100;1;users 'age' > 95.0 .children 'age' > 67.9999 .grand_children 'age' > 87.9999 .grand2_children 'age' > 16.9999 .grand3_children 'age' > 55.9999 .grand3_children_owns_pets pets  'age' > 9.9999  .pets_child 'age' > 11.9999 .pets_grand_child 'age' > 2.9999 .grand4_children_owns_pets_grand_child grand4_children 'since' > 2.9999   , limit: null
100;1;users 'age' > 11.9999 .children 'age' > 75.9999 .grand_children 'age' > 63.9999 .grand2_children 'age' > 17.9999 .grand3_children 'age' > 7.9999 .grand3_children_owns_pets pets  'age' > 4.9999  .pets_child 'age' > 15.9999 .pets_grand_child 'age' > 10.9999 .grand4_children_owns_pets_grand_child grand4_children 'since' > 3.9999   , limit: null
100;3;users 'age' > 50.9999 .children 'age' > 16.9999 .grand_children 'age' > 5.9999 .grand2_children 'age' > 49.9999 .grand3_children 'age' > 25.9999 .grand4_children 'age' > 70.9999 .grand4_children_owns_pets pets 'since' > 1.9999   .grand5_children_owns_pets grand5_children 'since' > 2.9999   , limit: null
100;1;users 'age' > 83.9999 .children 'age' > 56.9999 .grand_children 'age' > 65.9999 .grand2_children 'age' > 34.9999 .grand3_children 'age' > 29.9999 .grand4_children 'age' > 77.9999 .grand4_children_owns_pets pets  'age' > 8.9999  .grand5_children_owns_pets grand5_children  'age' > 71.9999  , limit: null
100;1;users 'age' > 7.9999 .children 'age' > 37.9999 .grand_children 'age' > 39.9999 .grand2_children 'age' > 93.0 .grand3_children 'age' > 26.9999 .grand4_children 'age' > 86.9999 .grand4_children_owns_pets pets 'since' > 4.9999   .pets_child 'age' > 3.9999 .grand5_children_owns_pets_child grand5_children  'age' > 47.9999  , limit: null
100;1;users 'age' > 48.9999 .children 'age' > 90.9999 .grand_children 'age' > 82.9999 .grand2_children 'age' > 51.9999 .grand3_children 'age' > 7.9999 .grand4_children 'age' > 24.9999 .grand4_children_owns_pets pets  'age' > -1.0E-4  .pets_child 'age' > 15.9999 .grand5_children_owns_pets_child grand5_children 'since' > 9.9999   , limit: null
100;1;users 'age' > 75.9999 .children 'age' > 7.9999 .grand_children 'age' > 90.9999 .grand2_children 'age' > 82.9999 .grand3_children 'age' > 71.9999 .grand4_children 'age' > 59.9999 .grand4_children_owns_pets pets 'since' > 17.9999   .pets_child 'age' > -1.0E-4 .pets_grand_child 'age' > 2.9999 .grand5_children_owns_pets_grand_child grand5_children 'since' > 6.9999   , limit: null
100;1;users 'age' > 34.9999 .children 'age' > 66.9999 .grand_children 'age' > 26.9999 .grand2_children 'age' > 54.9999 .grand3_children 'age' > 72.9999 .grand4_children 'age' > 62.9999 .grand4_children_owns_pets pets  'age' > 16.9999  .pets_child 'age' > 6.9999 .pets_grand_child 'age' > 3.9999 .grand5_children_owns_pets_grand_child grand5_children  'age' > 95.0  , limit: null
100;5;users 'age' > 24.9999 .users_owns_pets pets 'since' > 12.9999   .children_owns_pets children 'since' > 0.9999   .children_owns_pets_child pets_child 'since' > 13.9999   .pets_grand_child 'age' > 1.9999 , limit: null
100;1;users 'age' > 1.9999 .users_owns_pets pets 'since' > 16.9999   .children_owns_pets children 'since' > 18.9999   .grand_children 'age' > 17.9999 .grand_children_owns_pets_child pets_child  'age' > 1.9999  .pets_grand_child 'age' > 15.9999 , limit: null
100;2;users 'age' > 57.9999 .users_owns_pets pets  'age' > 7.9999  .children_owns_pets children 'since' > 6.9999   .grand_children 'age' > 55.9999 .grand2_children 'age' > 72.9999 .grand2_children_owns_pets_child pets_child  'age' > 6.9999  .pets_grand_child 'age' > 4.9999 , limit: null
100;2;users 'age' > 61.9999 .users_owns_pets pets 'since' > -1.0E-4   .children_owns_pets children 'since' > 13.9999   .grand_children 'age' > 47.9999 .grand2_children 'age' > 76.9999 .grand3_children 'age' > 2.9999 .grand3_children_owns_pets_child pets_child  'age' > 10.9999  .pets_grand_child 'age' > 1.9999 , limit: null
100;1;users 'age' > 7.9999 .users_owns_pets pets 'since' > 17.9999   .children_owns_pets children 'since' > 4.9999   .grand_children 'age' > 23.9999 .grand2_children 'age' > 11.9999 .grand3_children 'age' > 49.9999 .grand4_children 'age' > 88.9999 .grand4_children_owns_pets_child pets_child 'since' > 9.9999   .pets_grand_child 'age' > 7.9999 , limit: null
100;3;users 'age' > 0.9999 .users_owns_pets pets  'age' > -1.0E-4  .children_owns_pets children  'age' > 3.9999  .grand_children 'age' > 21.9999 .grand2_children 'age' > 22.9999 .grand3_children 'age' > 16.9999 .grand4_children 'age' > 72.9999 .grand5_children 'age' > 1.9999 .grand5_children_owns_pets_child pets_child  'age' > 13.9999  .pets_grand_child 'age' > 10.9999 , limit: null
100;1;users 'age' > 74.9999 .users_owns_pets pets  'age' > 6.9999  .pets_child 'age' > -1.0E-4 .children_owns_pets_child children 'since' > 13.9999   .children_owns_pets_grand_child pets_grand_child  'age' > 17.9999  , limit: null
100;1;users 'age' > 81.9999 .users_owns_pets pets  'age' > 0.9999  .pets_child 'age' > 16.9999 .children_owns_pets_child children  'age' > 94.9999  .grand_children 'age' > 12.9999 .grand_children_owns_pets_grand_child pets_grand_child  'age' > 13.9999  , limit: null
100;5;users 'age' > 39.9999 .users_owns_pets pets  'age' > 8.9999  .pets_child 'age' > 9.9999 .children_owns_pets_child children 'since' > 9.9999   .grand_children 'age' > 23.9999 .grand2_children 'age' > 25.9999 .grand2_children_owns_pets_grand_child pets_grand_child 'since' > 6.9999   , limit: null
100;1;users 'age' > 33.9999 .users_owns_pets pets 'since' > 13.9999   .pets_child 'age' > 10.9999 .children_owns_pets_child children 'since' > 18.9999   .grand_children 'age' > 63.9999 .grand2_children 'age' > 17.9999 .grand3_children 'age' > 7.9999 .grand3_children_owns_pets_grand_child pets_grand_child 'since' > 11.9999   , limit: null
